case_id,n_boxes,dice,iou,runtime_s
volume_40_slice_59,2,0.861312,0.756408,0.166004
volume_40_slice_60,2,0.854966,0.746673,0.136593
volume_40_slice_61,3,0.860215,0.754717,0.158855
volume_40_slice_62,4,0.843282,0.729030,0.188905
volume_40_slice_63,5,0.834346,0.715775,0.191107
volume_40_slice_64,6,0.819247,0.693834,0.247346
volume_40_slice_65,4,0.844243,0.730467,0.189754
volume_40_slice_66,2,0.840715,0.725201,0.153966
volume_40_slice_67,2,0.822790,0.698933,0.153995
volume_40_slice_68,3,0.813929,0.686240,0.149574
volume_40_slice_69,3,0.847317,0.735082,0.174053
volume_40_slice_70,7,0.843481,0.729327,0.231454
volume_40_slice_71,8,0.848334,0.736614,0.198129
volume_40_slice_72,5,0.835424,0.717363,0.102384
volume_40_slice_73,5,0.820153,0.695135,0.130873
volume_40_slice_74,4,0.811392,0.682641,0.130528
volume_40_slice_75,5,0.812387,0.684051,0.130063
volume_40_slice_76,2,0.799796,0.666384,0.097088
volume_40_slice_77,3,0.802447,0.670072,0.125093
volume_40_slice_78,3,0.786605,0.648268,0.123341
volume_40_slice_79,3,0.794925,0.659648,0.121788
volume_40_slice_80,4,0.715444,0.556959,0.117817
volume_40_slice_81,3,0.777168,0.635548,0.113330
volume_40_slice_82,2,0.758170,0.610526,0.081522
volume_40_slice_83,3,0.788829,0.651294,0.078442
volume_40_slice_84,1,0.844472,0.730810,0.075282
volume_40_slice_85,1,0.843453,0.729285,0.071507
volume_40_slice_86,1,0.801387,0.668595,0.069083
volume_40_slice_87,1,0.731959,0.577236,0.065528
volume_40_slice_88,2,0.647196,0.478411,0.061590
volume_40_slice_89,4,0.689895,0.526596,0.147891
volume_40_slice_90,2,0.734405,0.580285,0.080342
volume_40_slice_91,2,0.717367,0.559292,0.075210
volume_40_slice_92,2,0.715100,0.556541,0.042216
volume_40_slice_93,1,0.699523,0.537897,0.040983
volume_40_slice_94,1,0.801325,0.668508,0.040465
volume_40_slice_95,1,0.820408,0.695502,0.038536
volume_40_slice_96,1,0.876596,0.780303,0.037632
volume_40_slice_97,1,0.830601,0.710280,0.036645
volume_40_slice_98,1,0.826255,0.703947,0.033729
volume_40_slice_99,2,0.642857,0.473684,0.031581
volume_40_slice_100,1,0.000000,0.000000,0.030354
volume_140_slice_74,1,0.813559,0.685714,0.030989
volume_140_slice_75,1,0.849673,0.738636,0.032721
volume_140_slice_76,1,0.845588,0.732484,0.034899
volume_140_slice_77,1,0.813299,0.685345,0.036738
volume_140_slice_78,2,0.737475,0.584127,0.068888
volume_140_slice_79,2,0.768559,0.624113,0.070948
volume_140_slice_80,2,0.577878,0.406349,0.086426
volume_140_slice_81,1,0.766626,0.621569,0.061716
volume_140_slice_82,1,0.839720,0.723722,0.067889
volume_140_slice_83,1,0.881727,0.788472,0.070234
volume_140_slice_84,1,0.915458,0.844097,0.072556
volume_140_slice_85,1,0.929188,0.867742,0.075526
