case_id,n_boxes,dice,iou,runtime_s
volume_140_slice_124,2,0.901722,0.821033,0.001255
volume_140_slice_125,1,0.913940,0.841519,0.000897
volume_140_slice_126,1,0.859676,0.753887,0.000886
volume_140_slice_127,2,0.850323,0.739618,0.001256
volume_140_slice_128,2,0.870000,0.769912,0.001200
volume_140_slice_129,1,0.864064,0.760662,0.000801
volume_140_slice_130,1,0.768654,0.624239,0.000815
volume_140_slice_131,3,0.784609,0.645561,0.001465
volume_140_slice_132,3,0.823292,0.699656,0.001501
volume_140_slice_133,1,0.841130,0.725819,0.000755
volume_140_slice_134,2,0.852226,0.742503,0.001028
volume_140_slice_135,2,0.872483,0.773810,0.001010
volume_140_slice_136,1,0.872928,0.774510,0.000601
volume_140_slice_137,3,0.851016,0.740668,0.001248
volume_140_slice_138,1,0.727273,0.571429,0.000482
volume_140_slice_139,1,0.688525,0.525000,0.000465
volume_359_slice_48,2,0.000000,0.000000,0.000708
volume_359_slice_49,1,0.000000,0.000000,0.000390
volume_359_slice_50,1,0.627451,0.457143,0.000458
volume_359_slice_51,1,0.500000,0.333333,0.000453
volume_359_slice_52,1,0.459459,0.298246,0.000488
volume_359_slice_53,3,0.600000,0.428571,0.001226
volume_359_slice_54,3,0.539759,0.369637,0.001312
volume_359_slice_55,2,0.415170,0.261965,0.000994
volume_359_slice_56,2,0.445596,0.286667,0.000985
volume_359_slice_57,1,0.058552,0.030159,0.000623
volume_359_slice_58,1,0.599379,0.427938,0.000647
volume_359_slice_59,1,0.557327,0.386316,0.000688
volume_359_slice_60,1,0.700186,0.538682,0.000700
volume_359_slice_61,1,0.676471,0.511111,0.000725
volume_359_slice_62,1,0.488973,0.323603,0.000746
volume_359_slice_63,1,0.498795,0.332263,0.000762
volume_359_slice_64,1,0.548246,0.377644,0.000809
volume_359_slice_65,1,0.738739,0.585714,0.000818
volume_359_slice_66,1,0.726477,0.570447,0.000808
volume_359_slice_67,1,0.727423,0.571615,0.000831
volume_359_slice_68,1,0.885548,0.794605,0.000870
volume_359_slice_69,2,0.870383,0.770511,0.001271
volume_359_slice_70,1,0.899491,0.817341,0.000923
volume_359_slice_71,1,0.867600,0.766161,0.000933
volume_359_slice_72,1,0.819835,0.694678,0.000937
volume_359_slice_73,1,0.825934,0.703482,0.000946
volume_359_slice_74,1,0.816714,0.690209,0.000945
volume_359_slice_75,1,0.816635,0.690096,0.000932
