case_id,n_boxes,dice,iou,runtime_s
benign_benign_98,4,0.966540,0.935247,0.170912
benign_benign_99,1,0.982887,0.966350,0.165259
malignant_malignant_1,3,0.919024,0.850180,0.169046
malignant_malignant_10,1,0.951939,0.908285,0.162610
malignant_malignant_100,1,0.893025,0.806726,0.163251
malignant_malignant_101,1,0.842050,0.727191,0.165308
malignant_malignant_102,1,0.932055,0.872755,0.163954
malignant_malignant_103,1,0.908116,0.831696,0.162332
malignant_malignant_104,1,0.906699,0.829322,0.162357
malignant_malignant_105,1,0.911232,0.836939,0.162786
malignant_malignant_106,1,0.815040,0.687820,0.163411
malignant_malignant_107,1,0.904825,0.826192,0.169262
malignant_malignant_108,1,0.855706,0.747802,0.164443
malignant_malignant_109,1,0.863760,0.760192,0.165629
malignant_malignant_11,1,0.893127,0.806892,0.166743
malignant_malignant_110,1,0.941809,0.890017,0.163799
malignant_malignant_111,2,0.941459,0.889394,0.171200
malignant_malignant_112,1,0.935187,0.878264,0.164283
malignant_malignant_113,1,0.930729,0.870433,0.163288
malignant_malignant_114,1,0.906984,0.829800,0.162370
malignant_malignant_115,1,0.928059,0.865775,0.162870
malignant_malignant_116,1,0.708540,0.548634,0.163406
malignant_malignant_117,1,0.923283,0.857498,0.163202
malignant_malignant_118,1,0.949961,0.904691,0.163026
malignant_malignant_119,1,0.917264,0.847172,0.163209
malignant_malignant_12,1,0.917054,0.846815,0.161707
malignant_malignant_120,1,0.962926,0.928502,0.162439
malignant_malignant_121,1,0.934444,0.876955,0.165166
malignant_malignant_122,1,0.969440,0.940692,0.162921
malignant_malignant_123,1,0.930424,0.869901,0.163003
malignant_malignant_124,1,0.951932,0.908273,0.162656
malignant_malignant_125,1,0.929537,0.868351,0.162074
malignant_malignant_126,1,0.860397,0.754997,0.165044
malignant_malignant_127,1,0.952719,0.909707,0.163638
malignant_malignant_128,1,0.927422,0.864667,0.163250
malignant_malignant_129,1,0.909703,0.834363,0.162546
malignant_malignant_13,1,0.920783,0.853196,0.162253
malignant_malignant_130,1,0.964769,0.931937,0.165799
malignant_malignant_131,1,0.953831,0.911736,0.162699
malignant_malignant_132,1,0.947711,0.900618,0.162617
malignant_malignant_133,1,0.963799,0.930128,0.162450
malignant_malignant_134,1,0.873014,0.774645,0.162574
